dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1846-11-01;3,623;1,915;Berlin;Germany;52.24N;13.14E
1846-12-01;-3,502;0,779;Berlin;Germany;52.24N;13.14E
1847-01-01;-3,496;6,125;Berlin;Germany;52.24N;13.14E
1847-02-01;-0,954;0,782;Berlin;Germany;52.24N;13.14E
1847-03-01;3,149;2,543;Berlin;Germany;52.24N;13.14E
1847-04-01;5,768;1,206;Berlin;Germany;52.24N;13.14E
1847-05-01;15,356;1,004;Berlin;Germany;52.24N;13.14E
1847-06-01;16,009;1,709;Berlin;Germany;52.24N;13.14E
1847-07-01;19,114;1,544;Berlin;Germany;52.24N;13.14E
1847-08-01;19,671;1,169;Berlin;Germany;52.24N;13.14E
1847-09-01;12,335;0,731;Berlin;Germany;52.24N;13.14E
1847-10-01;7,794;0,803;Berlin;Germany;52.24N;13.14E
1847-11-01;4,586;0,785;Berlin;Germany;52.24N;13.14E
1847-12-01;-0,502;2,312;Berlin;Germany;52.24N;13.14E
1848-01-01;-9,276;1,796;Berlin;Germany;52.24N;13.14E
1848-02-01;2,972;1,041;Berlin;Germany;52.24N;13.14E
1848-03-01;5,519;0,855;Berlin;Germany;52.24N;13.14E
1848-04-01;10,458;0,98;Berlin;Germany;52.24N;13.14E
1848-05-01;13,613;1,502;Berlin;Germany;52.24N;13.14E
1848-06-01;18,232;2,045;Berlin;Germany;52.24N;13.14E
1848-07-01;18,209;2,358;Berlin;Germany;52.24N;13.14E
1848-08-01;16,656;1,657;Berlin;Germany;52.24N;13.14E
1848-09-01;13,163;1,268;Berlin;Germany;52.24N;13.14E
1848-10-01;10,36;0,915;Berlin;Germany;52.24N;13.14E
1848-11-01;3,807;0,819;Berlin;Germany;52.24N;13.14E
1848-12-01;1,233;1,372;Berlin;Germany;52.24N;13.14E
1849-01-01;-2,208;1,306;Berlin;Germany;52.24N;13.14E
1849-02-01;3,268;1,135;Berlin;Germany;52.24N;13.14E
1849-03-01;2,925;1,889;Berlin;Germany;52.24N;13.14E
1849-04-01;7,46;1,423;Berlin;Germany;52.24N;13.14E
1849-05-01;14,345;0,464;Berlin;Germany;52.24N;13.14E
1849-06-01;16,125;1,732;Berlin;Germany;52.24N;13.14E
1849-07-01;16,711;1,013;Berlin;Germany;52.24N;13.14E
1849-08-01;16,219;1,176;Berlin;Germany;52.24N;13.14E
1849-09-01;13,324;1,009;Berlin;Germany;52.24N;13.14E
1849-10-01;8,175;1,233;Berlin;Germany;52.24N;13.14E
1849-11-01;2,9;1,721;Berlin;Germany;52.24N;13.14E
1849-12-01;-2,877;1,048;Berlin;Germany;52.24N;13.14E
1850-01-01;-6,997;1,548;Berlin;Germany;52.24N;13.14E
1850-02-01;3,792;1,532;Berlin;Germany;52.24N;13.14E
1850-03-01;1,228;2,91;Berlin;Germany;52.24N;13.14E
1850-04-01;8,534;2,014;Berlin;Germany;52.24N;13.14E
1850-05-01;13,034;0,686;Berlin;Germany;52.24N;13.14E
1850-06-01;17,38;0,936;Berlin;Germany;52.24N;13.14E
1850-07-01;18,066;1,013;Berlin;Germany;52.24N;13.14E
1850-08-01;17,512;0,947;Berlin;Germany;52.24N;13.14E
1850-09-01;12,476;0,872;Berlin;Germany;52.24N;13.14E
1850-10-01;7,267;1,026;Berlin;Germany;52.24N;13.14E
1850-11-01;5,042;1,799;Berlin;Germany;52.24N;13.14E
1850-12-01;1,101;1,059;Berlin;Germany;52.24N;13.14E
1851-01-01;0,58;0,503;Berlin;Germany;52.24N;13.14E
1851-02-01;0,873;0,707;Berlin;Germany;52.24N;13.14E
1851-03-01;3,575;1,078;Berlin;Germany;52.24N;13.14E
1851-04-01;9,634;1,481;Berlin;Germany;52.24N;13.14E
1851-05-01;9,926;0,98;Berlin;Germany;52.24N;13.14E
1851-06-01;15,627;1,109;Berlin;Germany;52.24N;13.14E
1851-07-01;17,371;1,82;Berlin;Germany;52.24N;13.14E
1851-08-01;17,801;1,585;Berlin;Germany;52.24N;13.14E
1851-09-01;12,674;0,827;Berlin;Germany;52.24N;13.14E
1851-10-01;11,013;2,141;Berlin;Germany;52.24N;13.14E
1851-11-01;1,444;1,039;Berlin;Germany;52.24N;13.14E
1851-12-01;1,454;3,401;Berlin;Germany;52.24N;13.14E
1852-01-01;2,795;2,673;Berlin;Germany;52.24N;13.14E
1852-02-01;1,492;1,198;Berlin;Germany;52.24N;13.14E
1852-03-01;1,427;1,098;Berlin;Germany;52.24N;13.14E
1852-04-01;4,993;1,602;Berlin;Germany;52.24N;13.14E
1852-05-01;14,209;1,019;Berlin;Germany;52.24N;13.14E
1852-06-01;17,278;0,646;Berlin;Germany;52.24N;13.14E
1852-07-01;20,514;1,381;Berlin;Germany;52.24N;13.14E
1852-08-01;18,801;1,041;Berlin;Germany;52.24N;13.14E
1852-09-01;14,323;1,14;Berlin;Germany;52.24N;13.14E
1852-10-01;8,143;1,077;Berlin;Germany;52.24N;13.14E
1852-11-01;5,813;1,246;Berlin;Germany;52.24N;13.14E
1852-12-01;4,719;1,537;Berlin;Germany;52.24N;13.14E
1853-01-01;2,2;0,884;Berlin;Germany;52.24N;13.14E
1853-02-01;-2,253;1,092;Berlin;Germany;52.24N;13.14E
1853-03-01;-2,183;1,658;Berlin;Germany;52.24N;13.14E
1853-04-01;5,234;1,167;Berlin;Germany;52.24N;13.14E
1853-05-01;12,184;0,61;Berlin;Germany;52.24N;13.14E
1853-06-01;17,559;0,895;Berlin;Germany;52.24N;13.14E
1853-07-01;19,176;0,603;Berlin;Germany;52.24N;13.14E
1853-08-01;17,205;0,916;Berlin;Germany;52.24N;13.14E
1853-09-01;13,739;0,715;Berlin;Germany;52.24N;13.14E
1853-10-01;9,272;0,877;Berlin;Germany;52.24N;13.14E
1853-11-01;2,516;1,965;Berlin;Germany;52.24N;13.14E
1853-12-01;-4;1,145;Berlin;Germany;52.24N;13.14E
1854-01-01;-0,996;2,004;Berlin;Germany;52.24N;13.14E
1854-02-01;0,101;1,491;Berlin;Germany;52.24N;13.14E
1854-03-01;4,043;1,114;Berlin;Germany;52.24N;13.14E
1854-04-01;7,669;0,731;Berlin;Germany;52.24N;13.14E
1854-05-01;13,897;0,774;Berlin;Germany;52.24N;13.14E
1854-06-01;15,905;1,14;Berlin;Germany;52.24N;13.14E
1854-07-01;19,409;1,294;Berlin;Germany;52.24N;13.14E
1854-08-01;17,476;1,385;Berlin;Germany;52.24N;13.14E
1854-09-01;13,707;0,791;Berlin;Germany;52.24N;13.14E
1854-10-01;9,318;1,071;Berlin;Germany;52.24N;13.14E
1854-11-01;1,787;1,009;Berlin;Germany;52.24N;13.14E
1854-12-01;1,995;2,574;Berlin;Germany;52.24N;13.14E
1855-01-01;-2,7;2,084;Berlin;Germany;52.24N;13.14E
1855-02-01;-7,67;1,376;Berlin;Germany;52.24N;13.14E
1855-03-01;1,415;0,694;Berlin;Germany;52.24N;13.14E
1855-04-01;6,395;1,576;Berlin;Germany;52.24N;13.14E
1855-05-01;11,432;1,191;Berlin;Germany;52.24N;13.14E
1855-06-01;17,269;0,998;Berlin;Germany;52.24N;13.14E
1855-07-01;18,164;0,894;Berlin;Germany;52.24N;13.14E
1855-08-01;18,069;0,607;Berlin;Germany;52.24N;13.14E
1855-09-01;13,295;0,345;Berlin;Germany;52.24N;13.14E
1855-10-01;11,312;1,165;Berlin;Germany;52.24N;13.14E
1855-11-01;2,523;0,672;Berlin;Germany;52.24N;13.14E
1855-12-01;-4,683;2,421;Berlin;Germany;52.24N;13.14E
1856-01-01;-0,045;0,882;Berlin;Germany;52.24N;13.14E
1856-02-01;1,521;1,494;Berlin;Germany;52.24N;13.14E
1856-03-01;1,517;1,077;Berlin;Germany;52.24N;13.14E
1856-04-01;9,566;0,615;Berlin;Germany;52.24N;13.14E
1856-05-01;11,965;1,645;Berlin;Germany;52.24N;13.14E
1856-06-01;16,966;1,577;Berlin;Germany;52.24N;13.14E
1856-07-01;16,6;0,517;Berlin;Germany;52.24N;13.14E
1856-08-01;17,41;1,534;Berlin;Germany;52.24N;13.14E
1856-09-01;13,386;1,347;Berlin;Germany;52.24N;13.14E
1856-10-01;10,426;0,685;Berlin;Germany;52.24N;13.14E
1856-11-01;1,099;0,987;Berlin;Germany;52.24N;13.14E
1856-12-01;1,629;1,712;Berlin;Germany;52.24N;13.14E
1857-01-01;-2,112;1,203;Berlin;Germany;52.24N;13.14E
1857-02-01;0,088;1,851;Berlin;Germany;52.24N;13.14E
1857-03-01;3,472;0,985;Berlin;Germany;52.24N;13.14E
1857-04-01;7,959;0,532;Berlin;Germany;52.24N;13.14E
1857-05-01;13,191;0,801;Berlin;Germany;52.24N;13.14E
1857-06-01;17,535;0,68;Berlin;Germany;52.24N;13.14E
1857-07-01;18,996;0,914;Berlin;Germany;52.24N;13.14E
1857-08-01;20,396;1,083;Berlin;Germany;52.24N;13.14E
1857-09-01;15,782;0,793;Berlin;Germany;52.24N;13.14E
1857-10-01;11,448;1,193;Berlin;Germany;52.24N;13.14E
1857-11-01;2,67;0,8;Berlin;Germany;52.24N;13.14E
1857-12-01;3,223;0,791;Berlin;Germany;52.24N;13.14E
1858-01-01;-2,05;2,198;Berlin;Germany;52.24N;13.14E
1858-02-01;-4,159;0,456;Berlin;Germany;52.24N;13.14E
1858-03-01;1,637;1,066;Berlin;Germany;52.24N;13.14E
1858-04-01;7,374;1,474;Berlin;Germany;52.24N;13.14E
1858-05-01;11,767;1,352;Berlin;Germany;52.24N;13.14E
1858-06-01;19,663;1,029;Berlin;Germany;52.24N;13.14E
1858-07-01;18,163;1,241;Berlin;Germany;52.24N;13.14E
1858-08-01;18,43;1,089;Berlin;Germany;52.24N;13.14E
1858-09-01;15,733;0,962;Berlin;Germany;52.24N;13.14E
1858-10-01;9,498;0,925;Berlin;Germany;52.24N;13.14E
1858-11-01;-0,907;1,309;Berlin;Germany;52.24N;13.14E
1858-12-01;0,468;1,155;Berlin;Germany;52.24N;13.14E
1859-01-01;1,215;0,825;Berlin;Germany;52.24N;13.14E
1859-02-01;2,988;1,023;Berlin;Germany;52.24N;13.14E
1859-03-01;6,606;0,966;Berlin;Germany;52.24N;13.14E
1859-04-01;7,325;0,96;Berlin;Germany;52.24N;13.14E
1859-05-01;13,555;0,889;Berlin;Germany;52.24N;13.14E
1859-06-01;17,625;1,13;Berlin;Germany;52.24N;13.14E
1859-07-01;20,869;0,968;Berlin;Germany;52.24N;13.14E
1859-08-01;20,127;0,578;Berlin;Germany;52.24N;13.14E
1859-09-01;13,974;0,486;Berlin;Germany;52.24N;13.14E
1859-10-01;9,571;0,725;Berlin;Germany;52.24N;13.14E
1859-11-01;3,315;1,505;Berlin;Germany;52.24N;13.14E
1859-12-01;-2,02;1,628;Berlin;Germany;52.24N;13.14E
1860-01-01;1,472;1,085;Berlin;Germany;52.24N;13.14E
1860-02-01;-1,183;1,005;Berlin;Germany;52.24N;13.14E
1860-03-01;1,966;2,124;Berlin;Germany;52.24N;13.14E
1860-04-01;7,616;1,02;Berlin;Germany;52.24N;13.14E
1860-05-01;13,926;0,525;Berlin;Germany;52.24N;13.14E
1860-06-01;17,055;0,737;Berlin;Germany;52.24N;13.14E
1860-07-01;16,965;0,588;Berlin;Germany;52.24N;13.14E
1860-08-01;16,813;0,905;Berlin;Germany;52.24N;13.14E
1860-09-01;14,013;0,66;Berlin;Germany;52.24N;13.14E
1860-10-01;7,951;0,487;Berlin;Germany;52.24N;13.14E
1860-11-01;1,647;0,747;Berlin;Germany;52.24N;13.14E
1860-12-01;-2,245;0,593;Berlin;Germany;52.24N;13.14E
1861-01-01;-6,045;1,188;Berlin;Germany;52.24N;13.14E
1861-02-01;3,285;0,834;Berlin;Germany;52.24N;13.14E
1861-03-01;5,715;0,476;Berlin;Germany;52.24N;13.14E
1861-04-01;6,137;0,873;Berlin;Germany;52.24N;13.14E
1861-05-01;11,048;0,754;Berlin;Germany;52.24N;13.14E
1861-06-01;18,951;1,778;Berlin;Germany;52.24N;13.14E
1861-07-01;19,389;1,124;Berlin;Germany;52.24N;13.14E
1861-08-01;18,629;0,519;Berlin;Germany;52.24N;13.14E
1861-09-01;13,808;0,272;Berlin;Germany;52.24N;13.14E
1861-10-01;9,759;0,344;Berlin;Germany;52.24N;13.14E
1861-11-01;4,759;1,618;Berlin;Germany;52.24N;13.14E
1861-12-01;0,953;1,996;Berlin;Germany;52.24N;13.14E
1862-01-01;-2,573;1,041;Berlin;Germany;52.24N;13.14E
1862-02-01;-0,629;1,207;Berlin;Germany;52.24N;13.14E
1862-03-01;5,48;0,655;Berlin;Germany;52.24N;13.14E
1862-04-01;9,474;0,747;Berlin;Germany;52.24N;13.14E
1862-05-01;15,798;1,72;Berlin;Germany;52.24N;13.14E
1862-06-01;16,047;1,172;Berlin;Germany;52.24N;13.14E
1862-07-01;17,038;0,914;Berlin;Germany;52.24N;13.14E
1862-08-01;17,429;0,972;Berlin;Germany;52.24N;13.14E
1862-09-01;14,556;1,118;Berlin;Germany;52.24N;13.14E
1862-10-01;10,865;1,306;Berlin;Germany;52.24N;13.14E
1862-11-01;3,102;0,853;Berlin;Germany;52.24N;13.14E
1862-12-01;0,352;1,571;Berlin;Germany;52.24N;13.14E
1863-01-01;2,59;2,27;Berlin;Germany;52.24N;13.14E
1863-02-01;3,163;2,978;Berlin;Germany;52.24N;13.14E
1863-03-01;5,101;0,468;Berlin;Germany;52.24N;13.14E
1863-04-01;8,528;1,482;Berlin;Germany;52.24N;13.14E
1863-05-01;13,139;0,987;Berlin;Germany;52.24N;13.14E
1863-06-01;16,793;1,345;Berlin;Germany;52.24N;13.14E
1863-07-01;16,586;0,941;Berlin;Germany;52.24N;13.14E
1863-08-01;19,158;0,859;Berlin;Germany;52.24N;13.14E
1863-09-01;13,85;0,675;Berlin;Germany;52.24N;13.14E
1863-10-01;11,512;0,88;Berlin;Germany;52.24N;13.14E
1863-11-01;4,453;0,965;Berlin;Germany;52.24N;13.14E
1863-12-01;2,872;1,414;Berlin;Germany;52.24N;13.14E
1864-01-01;-5,448;0,899;Berlin;Germany;52.24N;13.14E
1864-02-01;-0,487;1,513;Berlin;Germany;52.24N;13.14E
1864-03-01;4,669;0,826;Berlin;Germany;52.24N;13.14E
1864-04-01;6,071;0,809;Berlin;Germany;52.24N;13.14E
1864-05-01;9,92;0,719;Berlin;Germany;52.24N;13.14E
1864-06-01;16,638;0,992;Berlin;Germany;52.24N;13.14E
1864-07-01;16,809;0,688;Berlin;Germany;52.24N;13.14E
1864-08-01;15,169;1,105;Berlin;Germany;52.24N;13.14E
1864-09-01;13,741;1,195;Berlin;Germany;52.24N;13.14E
1864-10-01;7,964;0,669;Berlin;Germany;52.24N;13.14E
1864-11-01;2,067;1,109;Berlin;Germany;52.24N;13.14E
1864-12-01;-3,29;1,199;Berlin;Germany;52.24N;13.14E
1865-01-01;-0,526;0,835;Berlin;Germany;52.24N;13.14E
1865-02-01;-5,454;1,126;Berlin;Germany;52.24N;13.14E
1865-03-01;0,159;0,394;Berlin;Germany;52.24N;13.14E
1865-04-01;9,616;0,97;Berlin;Germany;52.24N;13.14E
1865-05-01;17,376;1,118;Berlin;Germany;52.24N;13.14E
1865-06-01;14,52;0,912;Berlin;Germany;52.24N;13.14E
1865-07-01;21,36;0,765;Berlin;Germany;52.24N;13.14E
1865-08-01;17,361;0,583;Berlin;Germany;52.24N;13.14E
1865-09-01;15,511;0,398;Berlin;Germany;52.24N;13.14E
1865-10-01;9,071;0,8;Berlin;Germany;52.24N;13.14E
1865-11-01;5,993;0,9;Berlin;Germany;52.24N;13.14E
1865-12-01;1,552;1,132;Berlin;Germany;52.24N;13.14E
1866-01-01;3,662;0,602;Berlin;Germany;52.24N;13.14E
1866-02-01;3,765;1,02;Berlin;Germany;52.24N;13.14E
1866-03-01;2,538;0,936;Berlin;Germany;52.24N;13.14E
1866-04-01;9,713;0,818;Berlin;Germany;52.24N;13.14E
1866-05-01;10,571;1,098;Berlin;Germany;52.24N;13.14E
1866-06-01;19,253;0,528;Berlin;Germany;52.24N;13.14E
1866-07-01;17,146;0,809;Berlin;Germany;52.24N;13.14E
1866-08-01;16,691;0,705;Berlin;Germany;52.24N;13.14E
1866-09-01;16,511;0,462;Berlin;Germany;52.24N;13.14E
1866-10-01;7,024;0,535;Berlin;Germany;52.24N;13.14E
1866-11-01;4,386;0,689;Berlin;Germany;52.24N;13.14E
1866-12-01;2,011;1,063;Berlin;Germany;52.24N;13.14E
1867-01-01;-0,859;1,517;Berlin;Germany;52.24N;13.14E
1867-02-01;4,182;0,631;Berlin;Germany;52.24N;13.14E
1867-03-01;1,295;0,967;Berlin;Germany;52.24N;13.14E
1867-04-01;7,971;0,957;Berlin;Germany;52.24N;13.14E
1867-05-01;11,545;0,4;Berlin;Germany;52.24N;13.14E
1867-06-01;16,463;0,493;Berlin;Germany;52.24N;13.14E
1867-07-01;16,827;0,924;Berlin;Germany;52.24N;13.14E
1867-08-01;18,314;1,016;Berlin;Germany;52.24N;13.14E
1867-09-01;14,695;0,472;Berlin;Germany;52.24N;13.14E
1867-10-01;8,777;0,617;Berlin;Germany;52.24N;13.14E
1867-11-01;3,168;1,985;Berlin;Germany;52.24N;13.14E
1867-12-01;-1,468;1,978;Berlin;Germany;52.24N;13.14E
1868-01-01;-1,437;0,641;Berlin;Germany;52.24N;13.14E
1868-02-01;4,077;1,512;Berlin;Germany;52.24N;13.14E
1868-03-01;4,529;0,433;Berlin;Germany;52.24N;13.14E
1868-04-01;7,641;1,14;Berlin;Germany;52.24N;13.14E
1868-05-01;17,245;0,96;Berlin;Germany;52.24N;13.14E
1868-06-01;18,391;0,622;Berlin;Germany;52.24N;13.14E
1868-07-01;20,138;0,414;Berlin;Germany;52.24N;13.14E
1868-08-01;20,795;0,777;Berlin;Germany;52.24N;13.14E
1868-09-01;15,981;0,704;Berlin;Germany;52.24N;13.14E
1868-10-01;8,9;0,891;Berlin;Germany;52.24N;13.14E
1868-11-01;2,553;1,074;Berlin;Germany;52.24N;13.14E
1868-12-01;4,074;1,048;Berlin;Germany;52.24N;13.14E
1869-01-01;-0,87;1,49;Berlin;Germany;52.24N;13.14E
1869-02-01;5,092;1,136;Berlin;Germany;52.24N;13.14E
1869-03-01;2,296;1,029;Berlin;Germany;52.24N;13.14E
1869-04-01;10,931;1,523;Berlin;Germany;52.24N;13.14E
1869-05-01;13,984;0,97;Berlin;Germany;52.24N;13.14E
1869-06-01;14,322;0,7;Berlin;Germany;52.24N;13.14E
1869-07-01;19,763;1,073;Berlin;Germany;52.24N;13.14E
1869-08-01;16,707;0,849;Berlin;Germany;52.24N;13.14E
1869-09-01;15,26;0,659;Berlin;Germany;52.24N;13.14E
1869-10-01;7,772;0,856;Berlin;Germany;52.24N;13.14E
1869-11-01;3,473;0,379;Berlin;Germany;52.24N;13.14E
1869-12-01;0,019;1,145;Berlin;Germany;52.24N;13.14E
1870-01-01;-0,078;1,137;Berlin;Germany;52.24N;13.14E
1870-02-01;-5,723;1,549;Berlin;Germany;52.24N;13.14E
1870-03-01;1,205;0,901;Berlin;Germany;52.24N;13.14E
1870-04-01;8,325;1,197;Berlin;Germany;52.24N;13.14E
1870-05-01;13,714;0,869;Berlin;Germany;52.24N;13.14E
1870-06-01;15,991;0,885;Berlin;Germany;52.24N;13.14E
1870-07-01;19,139;0,654;Berlin;Germany;52.24N;13.14E
1870-08-01;17,02;0,31;Berlin;Germany;52.24N;13.14E
1870-09-01;12,908;0,439;Berlin;Germany;52.24N;13.14E
1870-10-01;8,323;0,848;Berlin;Germany;52.24N;13.14E
1870-11-01;4,86;1,548;Berlin;Germany;52.24N;13.14E
1870-12-01;-4,898;1,502;Berlin;Germany;52.24N;13.14E
1871-01-01;-5,924;1,266;Berlin;Germany;52.24N;13.14E
1871-02-01;-1,916;1,823;Berlin;Germany;52.24N;13.14E
1871-03-01;5,69;1,172;Berlin;Germany;52.24N;13.14E
1871-04-01;6,875;0,855;Berlin;Germany;52.24N;13.14E
1871-05-01;10,032;0,802;Berlin;Germany;52.24N;13.14E
1871-06-01;13,977;0,722;Berlin;Germany;52.24N;13.14E
1871-07-01;18,646;0,429;Berlin;Germany;52.24N;13.14E
1871-08-01;18,451;0,449;Berlin;Germany;52.24N;13.14E
1871-09-01;14,195;0,399;Berlin;Germany;52.24N;13.14E
1871-10-01;6,492;0,499;Berlin;Germany;52.24N;13.14E
1871-11-01;1,525;0,828;Berlin;Germany;52.24N;13.14E
1871-12-01;-3,084;1,17;Berlin;Germany;52.24N;13.14E
1872-01-01;0,099;1,95;Berlin;Germany;52.24N;13.14E
1872-02-01;1,39;1,291;Berlin;Germany;52.24N;13.14E
1872-03-01;5,443;0,812;Berlin;Germany;52.24N;13.14E
1872-04-01;10,093;1,419;Berlin;Germany;52.24N;13.14E
1872-05-01;14,406;0,801;Berlin;Germany;52.24N;13.14E
1872-06-01;16,739;0,771;Berlin;Germany;52.24N;13.14E
1872-07-01;19,642;0,887;Berlin;Germany;52.24N;13.14E
1872-08-01;17,011;0,93;Berlin;Germany;52.24N;13.14E
1872-09-01;15,439;0,47;Berlin;Germany;52.24N;13.14E
1872-10-01;10,388;0,347;Berlin;Germany;52.24N;13.14E
1872-11-01;6,829;0,777;Berlin;Germany;52.24N;13.14E
1872-12-01;2,188;1,864;Berlin;Germany;52.24N;13.14E
1873-01-01;2,941;1,19;Berlin;Germany;52.24N;13.14E
1873-02-01;-0,464;1,215;Berlin;Germany;52.24N;13.14E
1873-03-01;4,52;0,758;Berlin;Germany;52.24N;13.14E
1873-04-01;6,983;1,263;Berlin;Germany;52.24N;13.14E
1873-05-01;10,705;0,831;Berlin;Germany;52.24N;13.14E
1873-06-01;17,163;0,482;Berlin;Germany;52.24N;13.14E
1873-07-01;19,742;0,595;Berlin;Germany;52.24N;13.14E
1873-08-01;18,942;0,342;Berlin;Germany;52.24N;13.14E
1873-09-01;13,552;0,975;Berlin;Germany;52.24N;13.14E
1873-10-01;10,221;0,658;Berlin;Germany;52.24N;13.14E
1873-11-01;4,87;0,455;Berlin;Germany;52.24N;13.14E
1873-12-01;2,028;0,622;Berlin;Germany;52.24N;13.14E
1874-01-01;1,777;1,358;Berlin;Germany;52.24N;13.14E
1874-02-01;1,105;0,719;Berlin;Germany;52.24N;13.14E
1874-03-01;4,122;1,163;Berlin;Germany;52.24N;13.14E
1874-04-01;9,674;0,595;Berlin;Germany;52.24N;13.14E
1874-05-01;10,188;0,562;Berlin;Germany;52.24N;13.14E
1874-06-01;16,694;1,051;Berlin;Germany;52.24N;13.14E
1874-07-01;20,659;0,685;Berlin;Germany;52.24N;13.14E
1874-08-01;16,573;0,44;Berlin;Germany;52.24N;13.14E
1874-09-01;16,49;0,34;Berlin;Germany;52.24N;13.14E
1874-10-01;10,629;0,51;Berlin;Germany;52.24N;13.14E
1874-11-01;2,038;0,566;Berlin;Germany;52.24N;13.14E
1874-12-01;-1,02;0,562;Berlin;Germany;52.24N;13.14E
1875-01-01;0,682;0,654;Berlin;Germany;52.24N;13.14E
1875-02-01;-4,333;0,707;Berlin;Germany;52.24N;13.14E
1875-03-01;0,736;0,761;Berlin;Germany;52.24N;13.14E
1875-04-01;7,448;0,673;Berlin;Germany;52.24N;13.14E
1875-05-01;13,722;0,471;Berlin;Germany;52.24N;13.14E
1875-06-01;18,526;0,898;Berlin;Germany;52.24N;13.14E
1875-07-01;18,869;0,742;Berlin;Germany;52.24N;13.14E
1875-08-01;20,023;0,609;Berlin;Germany;52.24N;13.14E
1875-09-01;14,175;0,448;Berlin;Germany;52.24N;13.14E
1875-10-01;6,468;0,424;Berlin;Germany;52.24N;13.14E
1875-11-01;2,19;0,547;Berlin;Germany;52.24N;13.14E
1875-12-01;-2,023;0,596;Berlin;Germany;52.24N;13.14E
1876-01-01;-3,266;0,456;Berlin;Germany;52.24N;13.14E
1876-02-01;1,28;0,758;Berlin;Germany;52.24N;13.14E
1876-03-01;4,543;1,542;Berlin;Germany;52.24N;13.14E
1876-04-01;9,35;0,863;Berlin;Germany;52.24N;13.14E
1876-05-01;9,777;0,724;Berlin;Germany;52.24N;13.14E
1876-06-01;17,8;0,654;Berlin;Germany;52.24N;13.14E
1876-07-01;19,083;0,712;Berlin;Germany;52.24N;13.14E
1876-08-01;18,727;0,732;Berlin;Germany;52.24N;13.14E
1876-09-01;13,514;0,72;Berlin;Germany;52.24N;13.14E
1876-10-01;10,957;0,62;Berlin;Germany;52.24N;13.14E
1876-11-01;1,341;0,992;Berlin;Germany;52.24N;13.14E
1876-12-01;0,584;1,151;Berlin;Germany;52.24N;13.14E
1877-01-01;2,126;1,525;Berlin;Germany;52.24N;13.14E
1877-02-01;2,349;1,336;Berlin;Germany;52.24N;13.14E
1877-03-01;2,47;0,426;Berlin;Germany;52.24N;13.14E
1877-04-01;6,455;1,064;Berlin;Germany;52.24N;13.14E
1877-05-01;10,797;0,531;Berlin;Germany;52.24N;13.14E
1877-06-01;19,004;1,779;Berlin;Germany;52.24N;13.14E
1877-07-01;18,661;0,69;Berlin;Germany;52.24N;13.14E
1877-08-01;18,648;0,572;Berlin;Germany;52.24N;13.14E
1877-09-01;11,543;0,389;Berlin;Germany;52.24N;13.14E
1877-10-01;7,758;0,608;Berlin;Germany;52.24N;13.14E
1877-11-01;6,745;1,162;Berlin;Germany;52.24N;13.14E
1877-12-01;0,867;1,978;Berlin;Germany;52.24N;13.14E
1878-01-01;0,331;0,968;Berlin;Germany;52.24N;13.14E
1878-02-01;2,916;0,739;Berlin;Germany;52.24N;13.14E
1878-03-01;3,85;0,656;Berlin;Germany;52.24N;13.14E
1878-04-01;9,618;0,678;Berlin;Germany;52.24N;13.14E
1878-05-01;13,76;0,324;Berlin;Germany;52.24N;13.14E
1878-06-01;16,873;0,985;Berlin;Germany;52.24N;13.14E
1878-07-01;16,999;0,531;Berlin;Germany;52.24N;13.14E
1878-08-01;18,532;0,69;Berlin;Germany;52.24N;13.14E
1878-09-01;15,415;0,481;Berlin;Germany;52.24N;13.14E
1878-10-01;10,489;0,567;Berlin;Germany;52.24N;13.14E
1878-11-01;4,138;0,912;Berlin;Germany;52.24N;13.14E
1878-12-01;-0,311;1,261;Berlin;Germany;52.24N;13.14E
1879-01-01;-2,944;0,615;Berlin;Germany;52.24N;13.14E
1879-02-01;0,318;0,849;Berlin;Germany;52.24N;13.14E
1879-03-01;1,808;0,311;Berlin;Germany;52.24N;13.14E
1879-04-01;6,703;1,008;Berlin;Germany;52.24N;13.14E
1879-05-01;11,981;0,906;Berlin;Germany;52.24N;13.14E
1879-06-01;17,17;0,672;Berlin;Germany;52.24N;13.14E
1879-07-01;16,516;0,977;Berlin;Germany;52.24N;13.14E
1879-08-01;18,52;0,681;Berlin;Germany;52.24N;13.14E
1879-09-01;15,316;0,445;Berlin;Germany;52.24N;13.14E
1879-10-01;8,492;0,544;Berlin;Germany;52.24N;13.14E
1879-11-01;1,432;0,719;Berlin;Germany;52.24N;13.14E
1879-12-01;-5,831;1,236;Berlin;Germany;52.24N;13.14E
1880-01-01;-1,948;0,904;Berlin;Germany;52.24N;13.14E
1880-02-01;0,551;0,667;Berlin;Germany;52.24N;13.14E
1880-03-01;3,822;0,695;Berlin;Germany;52.24N;13.14E
1880-04-01;9,729;0,441;Berlin;Germany;52.24N;13.14E
1880-05-01;12,027;0,53;Berlin;Germany;52.24N;13.14E
1880-06-01;16,717;0,441;Berlin;Germany;52.24N;13.14E
1880-07-01;19,196;0,412;Berlin;Germany;52.24N;13.14E
1880-08-01;18,12;0,603;Berlin;Germany;52.24N;13.14E
1880-09-01;15,393;0,712;Berlin;Germany;52.24N;13.14E
1880-10-01;7,944;0,614;Berlin;Germany;52.24N;13.14E
1880-11-01;4,315;1,575;Berlin;Germany;52.24N;13.14E
