dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
01.12.1954;-24,914;0,915;Abakan;Russia;53.84N;91.36E
01.01.1955;-20,61;1,322;Abakan;Russia;53.84N;91.36E
01.02.1955;-17,447;2,558;Abakan;Russia;53.84N;91.36E
01.03.1955;-11,243;0,491;Abakan;Russia;53.84N;91.36E
01.04.1955;0,525;0,648;Abakan;Russia;53.84N;91.36E
01.05.1955;10,495;0,435;Abakan;Russia;53.84N;91.36E
01.06.1955;16,559;0,485;Abakan;Russia;53.84N;91.36E
01.07.1955;18,119;0,306;Abakan;Russia;53.84N;91.36E
01.08.1955;17,392;0,346;Abakan;Russia;53.84N;91.36E
01.09.1955;7,29;0,513;Abakan;Russia;53.84N;91.36E
01.10.1955;0,916;0,406;Abakan;Russia;53.84N;91.36E
01.11.1955;-6,798;0,788;Abakan;Russia;53.84N;91.36E
01.12.1955;-16,179;1,38;Abakan;Russia;53.84N;91.36E
01.01.1956;-22,984;0,465;Abakan;Russia;53.84N;91.36E
01.02.1956;-20,907;1,3;Abakan;Russia;53.84N;91.36E
01.03.1956;-11,213;0,847;Abakan;Russia;53.84N;91.36E
01.04.1956;1,943;0,44;Abakan;Russia;53.84N;91.36E
01.05.1956;10,697;0,547;Abakan;Russia;53.84N;91.36E
01.06.1956;13,784;0,425;Abakan;Russia;53.84N;91.36E
01.07.1956;18,889;0,282;Abakan;Russia;53.84N;91.36E
01.08.1956;16,211;0,312;Abakan;Russia;53.84N;91.36E
01.09.1956;8,281;0,317;Abakan;Russia;53.84N;91.36E
01.10.1956;2,557;0,773;Abakan;Russia;53.84N;91.36E
01.11.1956;-10,779;1,784;Abakan;Russia;53.84N;91.36E
01.12.1956;-21,604;2,153;Abakan;Russia;53.84N;91.36E
01.01.1957;-20,596;0,82;Abakan;Russia;53.84N;91.36E
01.02.1957;-19,804;1,285;Abakan;Russia;53.84N;91.36E
01.03.1957;-11,568;1,839;Abakan;Russia;53.84N;91.36E
01.04.1957;0,701;0,868;Abakan;Russia;53.84N;91.36E
01.05.1957;8,464;0,456;Abakan;Russia;53.84N;91.36E
01.06.1957;17,042;0,576;Abakan;Russia;53.84N;91.36E
01.07.1957;17,027;0,486;Abakan;Russia;53.84N;91.36E
01.08.1957;14,757;0,55;Abakan;Russia;53.84N;91.36E
01.09.1957;8,803;0,843;Abakan;Russia;53.84N;91.36E
01.10.1957;0,95;0,667;Abakan;Russia;53.84N;91.36E
01.11.1957;-9,23;0,475;Abakan;Russia;53.84N;91.36E
01.12.1957;-12,56;1,125;Abakan;Russia;53.84N;91.36E
01.01.1958;-21,011;0,721;Abakan;Russia;53.84N;91.36E
01.02.1958;-15,759;0,454;Abakan;Russia;53.84N;91.36E
01.03.1958;-12,696;0,853;Abakan;Russia;53.84N;91.36E
01.04.1958;-0,734;0,37;Abakan;Russia;53.84N;91.36E
01.05.1958;8,547;0,368;Abakan;Russia;53.84N;91.36E
01.06.1958;13,392;0,242;Abakan;Russia;53.84N;91.36E
01.07.1958;18,195;0,287;Abakan;Russia;53.84N;91.36E
01.08.1958;16,166;0,25;Abakan;Russia;53.84N;91.36E
01.09.1958;7,98;0,243;Abakan;Russia;53.84N;91.36E
01.10.1958;1,194;0,231;Abakan;Russia;53.84N;91.36E
01.11.1958;-6,498;0,777;Abakan;Russia;53.84N;91.36E
01.12.1958;-13,701;0,731;Abakan;Russia;53.84N;91.36E
01.01.1959;-19,639;0,79;Abakan;Russia;53.84N;91.36E
01.02.1959;-14,352;0,923;Abakan;Russia;53.84N;91.36E
01.03.1959;-5,355;0,753;Abakan;Russia;53.84N;91.36E
01.04.1959;2,038;0,456;Abakan;Russia;53.84N;91.36E
01.05.1959;8,687;0,313;Abakan;Russia;53.84N;91.36E
01.06.1959;16,301;0,306;Abakan;Russia;53.84N;91.36E
01.07.1959;18,269;0,346;Abakan;Russia;53.84N;91.36E
01.08.1959;15,77;0,287;Abakan;Russia;53.84N;91.36E
01.09.1959;10,894;0,482;Abakan;Russia;53.84N;91.36E
01.10.1959;0,718;0,202;Abakan;Russia;53.84N;91.36E
01.11.1959;-16,371;0,474;Abakan;Russia;53.84N;91.36E
01.12.1959;-21,734;0,769;Abakan;Russia;53.84N;91.36E
01.01.1960;-21,538;0,681;Abakan;Russia;53.84N;91.36E
01.02.1960;-12,565;0,669;Abakan;Russia;53.84N;91.36E
01.03.1960;-12,933;0,755;Abakan;Russia;53.84N;91.36E
01.04.1960;1,62;0,241;Abakan;Russia;53.84N;91.36E
01.05.1960;7,762;0,467;Abakan;Russia;53.84N;91.36E
01.06.1960;15,426;0,664;Abakan;Russia;53.84N;91.36E
01.07.1960;16,9;0,224;Abakan;Russia;53.84N;91.36E
01.08.1960;14,22;0,342;Abakan;Russia;53.84N;91.36E
01.09.1960;9,067;0,26;Abakan;Russia;53.84N;91.36E
01.10.1960;-1,104;0,37;Abakan;Russia;53.84N;91.36E
01.11.1960;-12,294;0,511;Abakan;Russia;53.84N;91.36E
01.12.1960;-19,235;0,753;Abakan;Russia;53.84N;91.36E
01.01.1961;-18,021;0,469;Abakan;Russia;53.84N;91.36E
01.02.1961;-14,036;0,455;Abakan;Russia;53.84N;91.36E
01.03.1961;-6,921;0,856;Abakan;Russia;53.84N;91.36E
01.04.1961;4,295;0,463;Abakan;Russia;53.84N;91.36E
01.05.1961;9,246;0,384;Abakan;Russia;53.84N;91.36E
01.06.1961;13,442;0,286;Abakan;Russia;53.84N;91.36E
01.07.1961;18,069;0,318;Abakan;Russia;53.84N;91.36E
01.08.1961;15,008;0,389;Abakan;Russia;53.84N;91.36E
01.09.1961;9,184;0,265;Abakan;Russia;53.84N;91.36E
01.10.1961;-3,727;0,39;Abakan;Russia;53.84N;91.36E
01.11.1961;-11,083;0,801;Abakan;Russia;53.84N;91.36E
01.12.1961;-16,898;0,431;Abakan;Russia;53.84N;91.36E
01.01.1962;-19,622;1,131;Abakan;Russia;53.84N;91.36E
01.02.1962;-14,431;0,553;Abakan;Russia;53.84N;91.36E
01.03.1962;-5,481;0,765;Abakan;Russia;53.84N;91.36E
01.04.1962;2,227;0,288;Abakan;Russia;53.84N;91.36E
01.05.1962;10,964;0,432;Abakan;Russia;53.84N;91.36E
01.06.1962;15,791;0,603;Abakan;Russia;53.84N;91.36E
01.07.1962;18,72;0,407;Abakan;Russia;53.84N;91.36E
01.08.1962;16,716;0,448;Abakan;Russia;53.84N;91.36E
01.09.1962;9,63;0,369;Abakan;Russia;53.84N;91.36E
01.10.1962;0,26;0,442;Abakan;Russia;53.84N;91.36E
01.11.1962;-13,042;0,352;Abakan;Russia;53.84N;91.36E
01.12.1962;-13,848;0,443;Abakan;Russia;53.84N;91.36E
01.01.1963;-20,215;0,772;Abakan;Russia;53.84N;91.36E
01.02.1963;-13,467;0,623;Abakan;Russia;53.84N;91.36E
01.03.1963;-4,933;0,765;Abakan;Russia;53.84N;91.36E
01.04.1963;-1,766;0,379;Abakan;Russia;53.84N;91.36E
01.05.1963;8,717;0,368;Abakan;Russia;53.84N;91.36E
01.06.1963;14,64;0,233;Abakan;Russia;53.84N;91.36E
01.07.1963;17,576;0,314;Abakan;Russia;53.84N;91.36E
01.08.1963;16,066;0,436;Abakan;Russia;53.84N;91.36E
01.09.1963;7,414;0,273;Abakan;Russia;53.84N;91.36E
01.10.1963;0,744;0,249;Abakan;Russia;53.84N;91.36E
01.11.1963;-5,107;0,59;Abakan;Russia;53.84N;91.36E
01.12.1963;-13,57;0,382;Abakan;Russia;53.84N;91.36E
01.01.1964;-15,323;1,048;Abakan;Russia;53.84N;91.36E
01.02.1964;-24,695;1,631;Abakan;Russia;53.84N;91.36E
01.03.1964;-9,293;1,219;Abakan;Russia;53.84N;91.36E
01.04.1964;-2,094;0,368;Abakan;Russia;53.84N;91.36E
01.05.1964;10,263;0,357;Abakan;Russia;53.84N;91.36E
01.06.1964;16,473;0,434;Abakan;Russia;53.84N;91.36E
01.07.1964;19,263;0,313;Abakan;Russia;53.84N;91.36E
01.08.1964;17,054;0,43;Abakan;Russia;53.84N;91.36E
01.09.1964;9,84;0,188;Abakan;Russia;53.84N;91.36E
01.10.1964;-2,563;0,356;Abakan;Russia;53.84N;91.36E
01.11.1964;-5,745;0,288;Abakan;Russia;53.84N;91.36E
01.12.1964;-12,552;1,173;Abakan;Russia;53.84N;91.36E
01.01.1965;-17,417;1,543;Abakan;Russia;53.84N;91.36E
01.02.1965;-16,694;0,738;Abakan;Russia;53.84N;91.36E
01.03.1965;-6,767;0,868;Abakan;Russia;53.84N;91.36E
01.04.1965;0,351;0,258;Abakan;Russia;53.84N;91.36E
01.05.1965;12,714;0,634;Abakan;Russia;53.84N;91.36E
01.06.1965;18,014;0,568;Abakan;Russia;53.84N;91.36E
01.07.1965;19,574;0,453;Abakan;Russia;53.84N;91.36E
01.08.1965;16,127;0,205;Abakan;Russia;53.84N;91.36E
01.09.1965;9,025;0,261;Abakan;Russia;53.84N;91.36E
01.10.1965;1,732;0,258;Abakan;Russia;53.84N;91.36E
01.11.1965;-11,229;0,491;Abakan;Russia;53.84N;91.36E
01.12.1965;-19,753;0,663;Abakan;Russia;53.84N;91.36E
01.01.1966;-21,414;0,304;Abakan;Russia;53.84N;91.36E
01.02.1966;-16,788;1,178;Abakan;Russia;53.84N;91.36E
01.03.1966;-9,258;0,432;Abakan;Russia;53.84N;91.36E
01.04.1966;-1,519;0,338;Abakan;Russia;53.84N;91.36E
01.05.1966;8,343;0,358;Abakan;Russia;53.84N;91.36E
01.06.1966;16,975;0,295;Abakan;Russia;53.84N;91.36E
01.07.1966;17,25;0,328;Abakan;Russia;53.84N;91.36E
01.08.1966;16,499;0,331;Abakan;Russia;53.84N;91.36E
01.09.1966;12,465;0,59;Abakan;Russia;53.84N;91.36E
01.10.1966;1,006;0,638;Abakan;Russia;53.84N;91.36E
01.11.1966;-10,246;0,44;Abakan;Russia;53.84N;91.36E
01.12.1966;-27,139;1,317;Abakan;Russia;53.84N;91.36E
01.01.1967;-22,797;0,766;Abakan;Russia;53.84N;91.36E
01.02.1967;-17,726;0,387;Abakan;Russia;53.84N;91.36E
01.03.1967;-5,938;0,574;Abakan;Russia;53.84N;91.36E
01.04.1967;3,488;0,409;Abakan;Russia;53.84N;91.36E
01.05.1967;11,418;0,344;Abakan;Russia;53.84N;91.36E
01.06.1967;14,945;0,146;Abakan;Russia;53.84N;91.36E
01.07.1967;18,46;0,551;Abakan;Russia;53.84N;91.36E
01.08.1967;13,535;0,252;Abakan;Russia;53.84N;91.36E
01.09.1967;7,023;0,198;Abakan;Russia;53.84N;91.36E
01.10.1967;2,065;0,364;Abakan;Russia;53.84N;91.36E
01.11.1967;-15,044;1,384;Abakan;Russia;53.84N;91.36E
01.12.1967;-19,671;1,738;Abakan;Russia;53.84N;91.36E
01.01.1968;-22,091;0,866;Abakan;Russia;53.84N;91.36E
01.02.1968;-20,432;0,918;Abakan;Russia;53.84N;91.36E
01.03.1968;-3,685;0,579;Abakan;Russia;53.84N;91.36E
01.04.1968;2,662;0,54;Abakan;Russia;53.84N;91.36E
01.05.1968;10,786;0,513;Abakan;Russia;53.84N;91.36E
01.06.1968;15,147;0,336;Abakan;Russia;53.84N;91.36E
01.07.1968;19,091;0,304;Abakan;Russia;53.84N;91.36E
01.08.1968;15,262;0,494;Abakan;Russia;53.84N;91.36E
01.09.1968;5,438;0,256;Abakan;Russia;53.84N;91.36E
01.10.1968;-1,3;0,46;Abakan;Russia;53.84N;91.36E
01.11.1968;-11,887;0,37;Abakan;Russia;53.84N;91.36E
01.12.1968;-20,113;0,769;Abakan;Russia;53.84N;91.36E
01.01.1969;-29,037;1,346;Abakan;Russia;53.84N;91.36E
01.02.1969;-25,972;0,953;Abakan;Russia;53.84N;91.36E
01.03.1969;-10,363;0,541;Abakan;Russia;53.84N;91.36E
01.04.1969;1,185;0,44;Abakan;Russia;53.84N;91.36E
01.05.1969;7,446;0,481;Abakan;Russia;53.84N;91.36E
01.06.1969;16,94;0,505;Abakan;Russia;53.84N;91.36E
01.07.1969;21,503;0,92;Abakan;Russia;53.84N;91.36E
01.08.1969;14;0,565;Abakan;Russia;53.84N;91.36E
01.09.1969;7,682;0,419;Abakan;Russia;53.84N;91.36E
01.10.1969;1,001;0,353;Abakan;Russia;53.84N;91.36E
01.11.1969;-8,729;0,493;Abakan;Russia;53.84N;91.36E
01.12.1969;-19,165;0,978;Abakan;Russia;53.84N;91.36E
01.01.1970;-18,764;1,01;Abakan;Russia;53.84N;91.36E
01.02.1970;-17,653;0,256;Abakan;Russia;53.84N;91.36E
01.03.1970;-13,936;0,804;Abakan;Russia;53.84N;91.36E
01.04.1970;2,099;0,357;Abakan;Russia;53.84N;91.36E
01.05.1970;8,256;0,647;Abakan;Russia;53.84N;91.36E
01.06.1970;15,542;0,634;Abakan;Russia;53.84N;91.36E
01.07.1970;17,948;0,54;Abakan;Russia;53.84N;91.36E
01.08.1970;14,734;0,675;Abakan;Russia;53.84N;91.36E
01.09.1970;8,343;0,582;Abakan;Russia;53.84N;91.36E
01.10.1970;-1,293;0,22;Abakan;Russia;53.84N;91.36E
01.11.1970;-10,642;0,376;Abakan;Russia;53.84N;91.36E
01.12.1970;-18,273;0,694;Abakan;Russia;53.84N;91.36E
01.01.1971;-14,322;0,985;Abakan;Russia;53.84N;91.36E
01.02.1971;-23,542;0,484;Abakan;Russia;53.84N;91.36E
01.03.1971;-13,372;0,626;Abakan;Russia;53.84N;91.36E
01.04.1971;3,08;0,508;Abakan;Russia;53.84N;91.36E
01.05.1971;9,358;0,689;Abakan;Russia;53.84N;91.36E
01.06.1971;15,355;0,591;Abakan;Russia;53.84N;91.36E
01.07.1971;16,484;0,441;Abakan;Russia;53.84N;91.36E
01.08.1971;15,097;0,442;Abakan;Russia;53.84N;91.36E
01.09.1971;8,978;0,306;Abakan;Russia;53.84N;91.36E
01.10.1971;2,23;0,428;Abakan;Russia;53.84N;91.36E
01.11.1971;-5,075;0,258;Abakan;Russia;53.84N;91.36E
01.12.1971;-17,864;1,168;Abakan;Russia;53.84N;91.36E
01.01.1972;-21,152;0,636;Abakan;Russia;53.84N;91.36E
01.02.1972;-15,869;1,228;Abakan;Russia;53.84N;91.36E
01.03.1972;-7,583;1,039;Abakan;Russia;53.84N;91.36E
01.04.1972;4,748;0,6;Abakan;Russia;53.84N;91.36E
01.05.1972;8,417;0,636;Abakan;Russia;53.84N;91.36E
01.06.1972;17,035;0,316;Abakan;Russia;53.84N;91.36E
01.07.1972;16,427;0,336;Abakan;Russia;53.84N;91.36E
01.08.1972;14,444;0,36;Abakan;Russia;53.84N;91.36E
01.09.1972;6,679;0,273;Abakan;Russia;53.84N;91.36E
01.10.1972;-0,193;0,689;Abakan;Russia;53.84N;91.36E
01.11.1972;-7,962;0,35;Abakan;Russia;53.84N;91.36E
01.12.1972;-16,081;0,269;Abakan;Russia;53.84N;91.36E
01.01.1973;-18,506;0,404;Abakan;Russia;53.84N;91.36E
01.02.1973;-18,376;0,526;Abakan;Russia;53.84N;91.36E
01.03.1973;-6,684;0,46;Abakan;Russia;53.84N;91.36E
01.04.1973;2,383;0,555;Abakan;Russia;53.84N;91.36E
01.05.1973;8,125;0,404;Abakan;Russia;53.84N;91.36E
01.06.1973;16,597;0,194;Abakan;Russia;53.84N;91.36E
01.07.1973;18,117;0,232;Abakan;Russia;53.84N;91.36E
01.08.1973;15,65;0,321;Abakan;Russia;53.84N;91.36E
01.09.1973;10,643;0,216;Abakan;Russia;53.84N;91.36E
01.10.1973;-0,263;0,399;Abakan;Russia;53.84N;91.36E
01.11.1973;-5,364;0,261;Abakan;Russia;53.84N;91.36E
01.12.1973;-14,223;0,575;Abakan;Russia;53.84N;91.36E
01.01.1974;-20,917;0,454;Abakan;Russia;53.84N;91.36E
01.02.1974;-20,387;0,488;Abakan;Russia;53.84N;91.36E
01.03.1974;-10,608;0,433;Abakan;Russia;53.84N;91.36E
01.04.1974;4,616;0,245;Abakan;Russia;53.84N;91.36E
01.05.1974;9,992;0,442;Abakan;Russia;53.84N;91.36E
01.06.1974;14,932;0,383;Abakan;Russia;53.84N;91.36E
01.07.1974;18,611;0,368;Abakan;Russia;53.84N;91.36E
01.08.1974;17,8;0,316;Abakan;Russia;53.84N;91.36E
01.09.1974;8,382;0,323;Abakan;Russia;53.84N;91.36E
01.10.1974;-2,363;0,308;Abakan;Russia;53.84N;91.36E
01.11.1974;-11,057;0,384;Abakan;Russia;53.84N;91.36E
01.12.1974;-20,816;0,512;Abakan;Russia;53.84N;91.36E
01.01.1975;-15,614;0,185;Abakan;Russia;53.84N;91.36E
01.02.1975;-16,504;0,292;Abakan;Russia;53.84N;91.36E
01.03.1975;-4,918;0,473;Abakan;Russia;53.84N;91.36E
01.04.1975;0,817;0,292;Abakan;Russia;53.84N;91.36E
01.05.1975;9,235;0,35;Abakan;Russia;53.84N;91.36E
01.06.1975;15,156;0,227;Abakan;Russia;53.84N;91.36E
01.07.1975;18,594;0,381;Abakan;Russia;53.84N;91.36E
01.08.1975;15,122;0,407;Abakan;Russia;53.84N;91.36E
01.09.1975;9,743;0,432;Abakan;Russia;53.84N;91.36E
01.10.1975;0,383;0,3;Abakan;Russia;53.84N;91.36E
01.11.1975;-9,476;0,552;Abakan;Russia;53.84N;91.36E
01.12.1975;-20,483;0,791;Abakan;Russia;53.84N;91.36E
01.01.1976;-19,77;0,528;Abakan;Russia;53.84N;91.36E
01.02.1976;-17,629;0,405;Abakan;Russia;53.84N;91.36E
01.03.1976;-11,234;0,486;Abakan;Russia;53.84N;91.36E
01.04.1976;1,584;0,24;Abakan;Russia;53.84N;91.36E
01.05.1976;9,083;0,502;Abakan;Russia;53.84N;91.36E
01.06.1976;18,035;0,34;Abakan;Russia;53.84N;91.36E
01.07.1976;18,173;0,562;Abakan;Russia;53.84N;91.36E
01.08.1976;13,891;0,192;Abakan;Russia;53.84N;91.36E
01.09.1976;9,168;0,326;Abakan;Russia;53.84N;91.36E
01.10.1976;-2,796;0,344;Abakan;Russia;53.84N;91.36E
01.11.1976;-12,083;0,402;Abakan;Russia;53.84N;91.36E
01.12.1976;-18,503;0,224;Abakan;Russia;53.84N;91.36E
01.01.1977;-26,733;0,392;Abakan;Russia;53.84N;91.36E
01.02.1977;-18,844;0,251;Abakan;Russia;53.84N;91.36E
01.03.1977;-5,685;0,439;Abakan;Russia;53.84N;91.36E
01.04.1977;2,939;0,293;Abakan;Russia;53.84N;91.36E
01.05.1977;9,316;0,467;Abakan;Russia;53.84N;91.36E
01.06.1977;17,457;0,263;Abakan;Russia;53.84N;91.36E
01.07.1977;17,989;0,26;Abakan;Russia;53.84N;91.36E
01.08.1977;14,938;0,266;Abakan;Russia;53.84N;91.36E
01.09.1977;10,785;0,182;Abakan;Russia;53.84N;91.36E
01.10.1977;2,25;0,26;Abakan;Russia;53.84N;91.36E
01.11.1977;-4,922;0,418;Abakan;Russia;53.84N;91.36E
01.12.1977;-13,572;0,372;Abakan;Russia;53.84N;91.36E
01.01.1978;-14,013;0,413;Abakan;Russia;53.84N;91.36E
01.02.1978;-17,48;0,4;Abakan;Russia;53.84N;91.36E
01.03.1978;-7,838;0,257;Abakan;Russia;53.84N;91.36E
01.04.1978;3,631;0,219;Abakan;Russia;53.84N;91.36E
01.05.1978;8,578;0,287;Abakan;Russia;53.84N;91.36E
01.06.1978;17,571;0,315;Abakan;Russia;53.84N;91.36E
01.07.1978;19,383;0,417;Abakan;Russia;53.84N;91.36E
01.08.1978;14,266;0,197;Abakan;Russia;53.84N;91.36E
01.09.1978;10,091;0,257;Abakan;Russia;53.84N;91.36E
01.10.1978;0,505;0,245;Abakan;Russia;53.84N;91.36E
01.11.1978;-5,777;0,484;Abakan;Russia;53.84N;91.36E
01.12.1978;-15,154;0,418;Abakan;Russia;53.84N;91.36E
01.01.1979;-23,693;0,198;Abakan;Russia;53.84N;91.36E
01.02.1979;-13,566;0,471;Abakan;Russia;53.84N;91.36E
01.03.1979;-7,117;0,491;Abakan;Russia;53.84N;91.36E
01.04.1979;-0,755;0,365;Abakan;Russia;53.84N;91.36E
01.05.1979;10,115;0,494;Abakan;Russia;53.84N;91.36E
01.06.1979;19,151;0,373;Abakan;Russia;53.84N;91.36E
01.07.1979;19,179;0,205;Abakan;Russia;53.84N;91.36E
01.08.1979;14,888;0,28;Abakan;Russia;53.84N;91.36E
01.09.1979;9,807;0,179;Abakan;Russia;53.84N;91.36E
01.10.1979;2,131;0,113;Abakan;Russia;53.84N;91.36E
01.11.1979;-9,174;0,337;Abakan;Russia;53.84N;91.36E
01.12.1979;-13,309;0,173;Abakan;Russia;53.84N;91.36E
01.01.1980;-20,601;0,306;Abakan;Russia;53.84N;91.36E
01.02.1980;-20,959;0,347;Abakan;Russia;53.84N;91.36E
01.03.1980;-13,122;0,551;Abakan;Russia;53.84N;91.36E
01.04.1980;-0,49;0,343;Abakan;Russia;53.84N;91.36E
01.05.1980;9,09;0,384;Abakan;Russia;53.84N;91.36E
01.06.1980;16,996;0,302;Abakan;Russia;53.84N;91.36E
01.07.1980;18,106;0,32;Abakan;Russia;53.84N;91.36E
01.08.1980;16,362;0,19;Abakan;Russia;53.84N;91.36E
01.09.1980;9,306;0,183;Abakan;Russia;53.84N;91.36E
01.10.1980;0,041;0,25;Abakan;Russia;53.84N;91.36E
01.11.1980;-5,855;0,23;Abakan;Russia;53.84N;91.36E
01.12.1980;-14,89;0,403;Abakan;Russia;53.84N;91.36E
01.01.1981;-21,752;0,402;Abakan;Russia;53.84N;91.36E
01.02.1981;-16,073;0,491;Abakan;Russia;53.84N;91.36E
01.03.1981;-4,31;0,558;Abakan;Russia;53.84N;91.36E
01.04.1981;4,444;0,274;Abakan;Russia;53.84N;91.36E
01.05.1981;12,247;0,271;Abakan;Russia;53.84N;91.36E
01.06.1981;17,724;0,343;Abakan;Russia;53.84N;91.36E
01.07.1981;17,159;0,291;Abakan;Russia;53.84N;91.36E
01.08.1981;15,224;0,275;Abakan;Russia;53.84N;91.36E
01.09.1981;9,538;0,28;Abakan;Russia;53.84N;91.36E
01.10.1981;-3,036;0,408;Abakan;Russia;53.84N;91.36E
01.11.1981;-14,835;0,95;Abakan;Russia;53.84N;91.36E
01.12.1981;-16,859;0,642;Abakan;Russia;53.84N;91.36E
01.01.1982;-19,826;0,443;Abakan;Russia;53.84N;91.36E
01.02.1982;-16,925;0,513;Abakan;Russia;53.84N;91.36E
01.03.1982;-10,749;0,272;Abakan;Russia;53.84N;91.36E
01.04.1982;5,283;0,201;Abakan;Russia;53.84N;91.36E
01.05.1982;10,528;0,395;Abakan;Russia;53.84N;91.36E
01.06.1982;16,822;0,299;Abakan;Russia;53.84N;91.36E
01.07.1982;17,206;0,324;Abakan;Russia;53.84N;91.36E
01.08.1982;15,468;0,242;Abakan;Russia;53.84N;91.36E
01.09.1982;9,287;0,256;Abakan;Russia;53.84N;91.36E
01.10.1982;2,56;0,197;Abakan;Russia;53.84N;91.36E
01.11.1982;-4,183;0,277;Abakan;Russia;53.84N;91.36E
01.12.1982;-13,318;0,353;Abakan;Russia;53.84N;91.36E
01.01.1983;-15,564;0,355;Abakan;Russia;53.84N;91.36E
01.02.1983;-14,53;0,66;Abakan;Russia;53.84N;91.36E
01.03.1983;-4,433;0,26;Abakan;Russia;53.84N;91.36E
01.04.1983;-0,697;0,22;Abakan;Russia;53.84N;91.36E
01.05.1983;8,302;0,274;Abakan;Russia;53.84N;91.36E
01.06.1983;15,721;0,566;Abakan;Russia;53.84N;91.36E
01.07.1983;16,962;0,298;Abakan;Russia;53.84N;91.36E
01.08.1983;16,073;0,199;Abakan;Russia;53.84N;91.36E
01.09.1983;7,842;0,242;Abakan;Russia;53.84N;91.36E
01.10.1983;3,304;0,276;Abakan;Russia;53.84N;91.36E
01.11.1983;-3,567;0,274;Abakan;Russia;53.84N;91.36E
01.12.1983;-14,77;0,64;Abakan;Russia;53.84N;91.36E
01.01.1984;-21,222;0,441;Abakan;Russia;53.84N;91.36E
01.02.1984;-22,021;0,313;Abakan;Russia;53.84N;91.36E
01.03.1984;-7,494;0,365;Abakan;Russia;53.84N;91.36E
01.04.1984;-1,222;0,281;Abakan;Russia;53.84N;91.36E
01.05.1984;9,882;0,228;Abakan;Russia;53.84N;91.36E
01.06.1984;16,658;0,355;Abakan;Russia;53.84N;91.36E
01.07.1984;16,727;0,321;Abakan;Russia;53.84N;91.36E
01.08.1984;15,131;0,28;Abakan;Russia;53.84N;91.36E
01.09.1984;9,6;0,224;Abakan;Russia;53.84N;91.36E
01.10.1984;1,951;0,505;Abakan;Russia;53.84N;91.36E
01.11.1984;-10,559;0,393;Abakan;Russia;53.84N;91.36E
01.12.1984;-20,826;0,368;Abakan;Russia;53.84N;91.36E
01.01.1985;-17,322;0,234;Abakan;Russia;53.84N;91.36E
01.02.1985;-22,439;0,384;Abakan;Russia;53.84N;91.36E
01.03.1985;-11,282;0,322;Abakan;Russia;53.84N;91.36E
01.04.1985;2,385;0,384;Abakan;Russia;53.84N;91.36E
01.05.1985;8,745;0,34;Abakan;Russia;53.84N;91.36E
01.06.1985;13,324;0,446;Abakan;Russia;53.84N;91.36E
01.07.1985;17,703;0,277;Abakan;Russia;53.84N;91.36E
01.08.1985;14,857;0,213;Abakan;Russia;53.84N;91.36E
01.09.1985;8,62;0,246;Abakan;Russia;53.84N;91.36E
01.10.1985;1,215;0,326;Abakan;Russia;53.84N;91.36E
01.11.1985;-7,752;0,434;Abakan;Russia;53.84N;91.36E
01.12.1985;-18,986;0,374;Abakan;Russia;53.84N;91.36E
01.01.1986;-18,523;0,348;Abakan;Russia;53.84N;91.36E
01.02.1986;-18,319;0,582;Abakan;Russia;53.84N;91.36E
01.03.1986;-6,607;0,471;Abakan;Russia;53.84N;91.36E
01.04.1986;1,285;0,386;Abakan;Russia;53.84N;91.36E
01.05.1986;9,994;0,419;Abakan;Russia;53.84N;91.36E
01.06.1986;15,145;0,438;Abakan;Russia;53.84N;91.36E
01.07.1986;19,353;0,509;Abakan;Russia;53.84N;91.36E
01.08.1986;15,437;0,274;Abakan;Russia;53.84N;91.36E
01.09.1986;9,874;0,24;Abakan;Russia;53.84N;91.36E
01.10.1986;-0,622;0,303;Abakan;Russia;53.84N;91.36E
01.11.1986;-10,446;0,401;Abakan;Russia;53.84N;91.36E
01.12.1986;-17,194;0,246;Abakan;Russia;53.84N;91.36E
01.01.1987;-17,701;0,238;Abakan;Russia;53.84N;91.36E
01.02.1987;-15,196;0,317;Abakan;Russia;53.84N;91.36E
01.03.1987;-11,358;0,516;Abakan;Russia;53.84N;91.36E
01.04.1987;1,43;0,209;Abakan;Russia;53.84N;91.36E
01.05.1987;10,918;0,384;Abakan;Russia;53.84N;91.36E
01.06.1987;12,634;0,195;Abakan;Russia;53.84N;91.36E
01.07.1987;18,102;0,166;Abakan;Russia;53.84N;91.36E
01.08.1987;16,838;0,242;Abakan;Russia;53.84N;91.36E
01.09.1987;9,645;0,202;Abakan;Russia;53.84N;91.36E
01.10.1987;-1,134;0,416;Abakan;Russia;53.84N;91.36E
01.11.1987;-13,909;0,397;Abakan;Russia;53.84N;91.36E
01.12.1987;-13,371;0,402;Abakan;Russia;53.84N;91.36E
01.01.1988;-20,341;0,334;Abakan;Russia;53.84N;91.36E
01.02.1988;-20,21;0,288;Abakan;Russia;53.84N;91.36E
01.03.1988;-9,356;0,244;Abakan;Russia;53.84N;91.36E
01.04.1988;3,252;0,27;Abakan;Russia;53.84N;91.36E
01.05.1988;9,014;0,441;Abakan;Russia;53.84N;91.36E
01.06.1988;14,254;0,381;Abakan;Russia;53.84N;91.36E
01.07.1988;16,081;0,226;Abakan;Russia;53.84N;91.36E
01.08.1988;15,435;0,226;Abakan;Russia;53.84N;91.36E
