dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1843-07-01;14,255;1,04;Bern;Switzerland;47.42N;8.29E
1843-08-01;15,173;1,796;Bern;Switzerland;47.42N;8.29E
1843-09-01;12,046;0,614;Bern;Switzerland;47.42N;8.29E
1843-10-01;6,51;1,179;Bern;Switzerland;47.42N;8.29E
1843-11-01;2,693;0,834;Bern;Switzerland;47.42N;8.29E
1843-12-01;-0,905;3,23;Bern;Switzerland;47.42N;8.29E
1844-01-01;-3,597;1,047;Bern;Switzerland;47.42N;8.29E
1844-02-01;-2,44;1,698;Bern;Switzerland;47.42N;8.29E
1844-03-01;1,266;1,958;Bern;Switzerland;47.42N;8.29E
1844-04-01;7,881;0,918;Bern;Switzerland;47.42N;8.29E
1844-05-01;9,75;0,712;Bern;Switzerland;47.42N;8.29E
1844-06-01;15,594;1,098;Bern;Switzerland;47.42N;8.29E
1844-07-01;15,03;1,405;Bern;Switzerland;47.42N;8.29E
1844-08-01;12,998;2,701;Bern;Switzerland;47.42N;8.29E
1844-09-01;12,548;0,597;Bern;Switzerland;47.42N;8.29E
1844-10-01;7,169;0,723;Bern;Switzerland;47.42N;8.29E
1844-11-01;3,127;0,588;Bern;Switzerland;47.42N;8.29E
1844-12-01;-4,31;1,29;Bern;Switzerland;47.42N;8.29E
1845-01-01;-1,845;2,338;Bern;Switzerland;47.42N;8.29E
1845-02-01;-6,475;3,465;Bern;Switzerland;47.42N;8.29E
1845-03-01;-2,225;1,109;Bern;Switzerland;47.42N;8.29E
1845-04-01;6,473;1,138;Bern;Switzerland;47.42N;8.29E
1845-05-01;8,109;1,576;Bern;Switzerland;47.42N;8.29E
1845-06-01;14,96;1,433;Bern;Switzerland;47.42N;8.29E
1845-07-01;16,179;1,189;Bern;Switzerland;47.42N;8.29E
1845-08-01;12,715;0,856;Bern;Switzerland;47.42N;8.29E
1845-09-01;11,691;1,146;Bern;Switzerland;47.42N;8.29E
1845-10-01;7,027;0,731;Bern;Switzerland;47.42N;8.29E
1845-11-01;3,529;1,045;Bern;Switzerland;47.42N;8.29E
1845-12-01;0,116;2,852;Bern;Switzerland;47.42N;8.29E
1846-01-01;-1,459;2,015;Bern;Switzerland;47.42N;8.29E
1846-02-01;1,837;1,914;Bern;Switzerland;47.42N;8.29E
1846-03-01;3,849;1,397;Bern;Switzerland;47.42N;8.29E
1846-04-01;6,822;1,486;Bern;Switzerland;47.42N;8.29E
1846-05-01;11,687;1,905;Bern;Switzerland;47.42N;8.29E
1846-06-01;17,324;1,925;Bern;Switzerland;47.42N;8.29E
1846-07-01;17,598;2,233;Bern;Switzerland;47.42N;8.29E
1846-08-01;16,603;1,318;Bern;Switzerland;47.42N;8.29E
1846-09-01;12,924;1,8;Bern;Switzerland;47.42N;8.29E
1846-10-01;7,321;0,99;Bern;Switzerland;47.42N;8.29E
1846-11-01;1,523;1,806;Bern;Switzerland;47.42N;8.29E
1846-12-01;-5,193;1,008;Bern;Switzerland;47.42N;8.29E
1847-01-01;-2,86;6,153;Bern;Switzerland;47.42N;8.29E
1847-02-01;-2,795;0,731;Bern;Switzerland;47.42N;8.29E
1847-03-01;0,785;2,36;Bern;Switzerland;47.42N;8.29E
1847-04-01;3,765;1,162;Bern;Switzerland;47.42N;8.29E
1847-05-01;13,46;0,893;Bern;Switzerland;47.42N;8.29E
1847-06-01;12,176;1,869;Bern;Switzerland;47.42N;8.29E
1847-07-01;17,022;1,705;Bern;Switzerland;47.42N;8.29E
1847-08-01;15,756;1,548;Bern;Switzerland;47.42N;8.29E
1847-09-01;10,061;0,946;Bern;Switzerland;47.42N;8.29E
1847-10-01;6,623;0,726;Bern;Switzerland;47.42N;8.29E
1847-11-01;1,943;0,73;Bern;Switzerland;47.42N;8.29E
1847-12-01;-2,544;1,481;Bern;Switzerland;47.42N;8.29E
1848-01-01;-7,512;1,614;Bern;Switzerland;47.42N;8.29E
1848-02-01;0,507;1,375;Bern;Switzerland;47.42N;8.29E
1848-03-01;2,798;0,87;Bern;Switzerland;47.42N;8.29E
1848-04-01;7,604;1,187;Bern;Switzerland;47.42N;8.29E
1848-05-01;11,992;1,874;Bern;Switzerland;47.42N;8.29E
1848-06-01;14,959;2,246;Bern;Switzerland;47.42N;8.29E
1848-07-01;16,188;2,518;Bern;Switzerland;47.42N;8.29E
1848-08-01;15,643;1,786;Bern;Switzerland;47.42N;8.29E
1848-09-01;11,341;1,49;Bern;Switzerland;47.42N;8.29E
1848-10-01;7,292;0,968;Bern;Switzerland;47.42N;8.29E
1848-11-01;0,824;1,05;Bern;Switzerland;47.42N;8.29E
1848-12-01;-1,181;1,511;Bern;Switzerland;47.42N;8.29E
1849-01-01;-1,25;1,567;Bern;Switzerland;47.42N;8.29E
1849-02-01;1,161;0,834;Bern;Switzerland;47.42N;8.29E
1849-03-01;0,909;1,987;Bern;Switzerland;47.42N;8.29E
1849-04-01;4,557;1,451;Bern;Switzerland;47.42N;8.29E
1849-05-01;11,483;0,623;Bern;Switzerland;47.42N;8.29E
1849-06-01;15,831;1,752;Bern;Switzerland;47.42N;8.29E
1849-07-01;15,991;1,088;Bern;Switzerland;47.42N;8.29E
1849-08-01;14,198;1,236;Bern;Switzerland;47.42N;8.29E
1849-09-01;11,869;1,08;Bern;Switzerland;47.42N;8.29E
1849-10-01;7,646;1,108;Bern;Switzerland;47.42N;8.29E
1849-11-01;0,45;1,337;Bern;Switzerland;47.42N;8.29E
1849-12-01;-2,707;1,263;Bern;Switzerland;47.42N;8.29E
1850-01-01;-5,799;1,292;Bern;Switzerland;47.42N;8.29E
1850-02-01;1,681;1,409;Bern;Switzerland;47.42N;8.29E
1850-03-01;-0,034;2,976;Bern;Switzerland;47.42N;8.29E
1850-04-01;6,155;1,822;Bern;Switzerland;47.42N;8.29E
1850-05-01;8,943;0,872;Bern;Switzerland;47.42N;8.29E
1850-06-01;14,526;1,077;Bern;Switzerland;47.42N;8.29E
1850-07-01;15,389;1,092;Bern;Switzerland;47.42N;8.29E
1850-08-01;14,512;1,066;Bern;Switzerland;47.42N;8.29E
1850-09-01;9,883;1,059;Bern;Switzerland;47.42N;8.29E
1850-10-01;4,548;1,103;Bern;Switzerland;47.42N;8.29E
1850-11-01;3,537;2,097;Bern;Switzerland;47.42N;8.29E
1850-12-01;-0,818;1,157;Bern;Switzerland;47.42N;8.29E
1851-01-01;-0,634;0,554;Bern;Switzerland;47.42N;8.29E
1851-02-01;-1,224;0,848;Bern;Switzerland;47.42N;8.29E
1851-03-01;1,58;1,35;Bern;Switzerland;47.42N;8.29E
1851-04-01;6,693;1,721;Bern;Switzerland;47.42N;8.29E
1851-05-01;7,799;1,199;Bern;Switzerland;47.42N;8.29E
1851-06-01;14,736;1,274;Bern;Switzerland;47.42N;8.29E
1851-07-01;14,613;1,604;Bern;Switzerland;47.42N;8.29E
1851-08-01;15,09;1,468;Bern;Switzerland;47.42N;8.29E
1851-09-01;9,17;0,921;Bern;Switzerland;47.42N;8.29E
1851-10-01;7,433;2,111;Bern;Switzerland;47.42N;8.29E
1851-11-01;-1,727;1,285;Bern;Switzerland;47.42N;8.29E
1851-12-01;-2,791;5,059;Bern;Switzerland;47.42N;8.29E
1852-01-01;-0,247;2,686;Bern;Switzerland;47.42N;8.29E
1852-02-01;-0,094;0,997;Bern;Switzerland;47.42N;8.29E
1852-03-01;0,009;1,187;Bern;Switzerland;47.42N;8.29E
1852-04-01;4,767;1,585;Bern;Switzerland;47.42N;8.29E
1852-05-01;11,12;1,051;Bern;Switzerland;47.42N;8.29E
1852-06-01;13,604;0,861;Bern;Switzerland;47.42N;8.29E
1852-07-01;17,358;1,364;Bern;Switzerland;47.42N;8.29E
1852-08-01;14,968;1,138;Bern;Switzerland;47.42N;8.29E
1852-09-01;11,3;0,946;Bern;Switzerland;47.42N;8.29E
1852-10-01;5,936;1,064;Bern;Switzerland;47.42N;8.29E
1852-11-01;5,666;1,49;Bern;Switzerland;47.42N;8.29E
1852-12-01;2,115;1,705;Bern;Switzerland;47.42N;8.29E
1853-01-01;0,618;1,213;Bern;Switzerland;47.42N;8.29E
1853-02-01;-3,343;1,285;Bern;Switzerland;47.42N;8.29E
1853-03-01;-2,055;1,339;Bern;Switzerland;47.42N;8.29E
1853-04-01;4,267;1,013;Bern;Switzerland;47.42N;8.29E
1853-05-01;9,624;0,699;Bern;Switzerland;47.42N;8.29E
1853-06-01;13,658;0,758;Bern;Switzerland;47.42N;8.29E
1853-07-01;16,572;0,851;Bern;Switzerland;47.42N;8.29E
1853-08-01;15,843;1,135;Bern;Switzerland;47.42N;8.29E
1853-09-01;11,381;0,813;Bern;Switzerland;47.42N;8.29E
1853-10-01;7,063;1,022;Bern;Switzerland;47.42N;8.29E
1853-11-01;1,867;1,796;Bern;Switzerland;47.42N;8.29E
1853-12-01;-5,838;1,569;Bern;Switzerland;47.42N;8.29E
1854-01-01;-2,255;2,233;Bern;Switzerland;47.42N;8.29E
1854-02-01;-3,158;1,643;Bern;Switzerland;47.42N;8.29E
1854-03-01;2,186;1,547;Bern;Switzerland;47.42N;8.29E
1854-04-01;6,743;0,916;Bern;Switzerland;47.42N;8.29E
1854-05-01;10,708;0,774;Bern;Switzerland;47.42N;8.29E
1854-06-01;13,24;1,772;Bern;Switzerland;47.42N;8.29E
1854-07-01;16,049;1,055;Bern;Switzerland;47.42N;8.29E
1854-08-01;14,45;1,358;Bern;Switzerland;47.42N;8.29E
1854-09-01;11,978;0,882;Bern;Switzerland;47.42N;8.29E
1854-10-01;7,414;1,011;Bern;Switzerland;47.42N;8.29E
1854-11-01;-0,138;1,111;Bern;Switzerland;47.42N;8.29E
1854-12-01;-0,41;2,955;Bern;Switzerland;47.42N;8.29E
1855-01-01;-5,578;1,933;Bern;Switzerland;47.42N;8.29E
1855-02-01;-3,389;1,836;Bern;Switzerland;47.42N;8.29E
1855-03-01;1,205;0,868;Bern;Switzerland;47.42N;8.29E
1855-04-01;5,183;1,285;Bern;Switzerland;47.42N;8.29E
1855-05-01;8,838;1,258;Bern;Switzerland;47.42N;8.29E
1855-06-01;13,656;0,908;Bern;Switzerland;47.42N;8.29E
1855-07-01;15,222;0,975;Bern;Switzerland;47.42N;8.29E
1855-08-01;16,344;0,611;Bern;Switzerland;47.42N;8.29E
1855-09-01;11,77;0,558;Bern;Switzerland;47.42N;8.29E
1855-10-01;8,922;1,001;Bern;Switzerland;47.42N;8.29E
1855-11-01;1,014;0,8;Bern;Switzerland;47.42N;8.29E
1855-12-01;-5,166;2,507;Bern;Switzerland;47.42N;8.29E
1856-01-01;-0,932;1,109;Bern;Switzerland;47.42N;8.29E
1856-02-01;1,007;1,547;Bern;Switzerland;47.42N;8.29E
1856-03-01;1,136;1,145;Bern;Switzerland;47.42N;8.29E
1856-04-01;6,917;0,693;Bern;Switzerland;47.42N;8.29E
1856-05-01;8,789;1,719;Bern;Switzerland;47.42N;8.29E
1856-06-01;14,714;1,73;Bern;Switzerland;47.42N;8.29E
1856-07-01;14,552;0,532;Bern;Switzerland;47.42N;8.29E
1856-08-01;16,84;1,6;Bern;Switzerland;47.42N;8.29E
1856-09-01;10,539;1,429;Bern;Switzerland;47.42N;8.29E
1856-10-01;7,349;0,851;Bern;Switzerland;47.42N;8.29E
1856-11-01;-1,334;1,084;Bern;Switzerland;47.42N;8.29E
1856-12-01;-1,489;1,912;Bern;Switzerland;47.42N;8.29E
1857-01-01;-3,355;1,432;Bern;Switzerland;47.42N;8.29E
1857-02-01;-2,661;1,952;Bern;Switzerland;47.42N;8.29E
1857-03-01;1,28;1,073;Bern;Switzerland;47.42N;8.29E
1857-04-01;5,307;0,51;Bern;Switzerland;47.42N;8.29E
1857-05-01;10,886;1,217;Bern;Switzerland;47.42N;8.29E
1857-06-01;13,761;0,681;Bern;Switzerland;47.42N;8.29E
1857-07-01;17,19;0,835;Bern;Switzerland;47.42N;8.29E
1857-08-01;16,126;1,02;Bern;Switzerland;47.42N;8.29E
1857-09-01;13,085;0,7;Bern;Switzerland;47.42N;8.29E
1857-10-01;8,419;1,188;Bern;Switzerland;47.42N;8.29E
1857-11-01;2,122;0,79;Bern;Switzerland;47.42N;8.29E
1857-12-01;-1,283;1,274;Bern;Switzerland;47.42N;8.29E
1858-01-01;-6,033;2,058;Bern;Switzerland;47.42N;8.29E
1858-02-01;-4,545;0,868;Bern;Switzerland;47.42N;8.29E
1858-03-01;0,611;1,207;Bern;Switzerland;47.42N;8.29E
1858-04-01;7,281;1,378;Bern;Switzerland;47.42N;8.29E
1858-05-01;8,723;1,284;Bern;Switzerland;47.42N;8.29E
1858-06-01;17,166;1,108;Bern;Switzerland;47.42N;8.29E
1858-07-01;14,509;1,151;Bern;Switzerland;47.42N;8.29E
1858-08-01;14,28;0,94;Bern;Switzerland;47.42N;8.29E
1858-09-01;13,676;0,916;Bern;Switzerland;47.42N;8.29E
1858-10-01;7,68;1,032;Bern;Switzerland;47.42N;8.29E
1858-11-01;-1,698;1,294;Bern;Switzerland;47.42N;8.29E
1858-12-01;-1,009;1,166;Bern;Switzerland;47.42N;8.29E
1859-01-01;-2,561;0,921;Bern;Switzerland;47.42N;8.29E
1859-02-01;-0,08;1,123;Bern;Switzerland;47.42N;8.29E
1859-03-01;4,526;1,003;Bern;Switzerland;47.42N;8.29E
1859-04-01;6,596;0,958;Bern;Switzerland;47.42N;8.29E
1859-05-01;10,393;0,838;Bern;Switzerland;47.42N;8.29E
1859-06-01;14,154;1,013;Bern;Switzerland;47.42N;8.29E
1859-07-01;19,132;0,891;Bern;Switzerland;47.42N;8.29E
1859-08-01;17,551;0,528;Bern;Switzerland;47.42N;8.29E
1859-09-01;11,828;0,463;Bern;Switzerland;47.42N;8.29E
1859-10-01;8,679;0,9;Bern;Switzerland;47.42N;8.29E
1859-11-01;1,383;1,494;Bern;Switzerland;47.42N;8.29E
1859-12-01;-4,206;1,721;Bern;Switzerland;47.42N;8.29E
1860-01-01;-0,497;1,265;Bern;Switzerland;47.42N;8.29E
1860-02-01;-4,389;0,899;Bern;Switzerland;47.42N;8.29E
1860-03-01;-0,088;2,04;Bern;Switzerland;47.42N;8.29E
1860-04-01;4,231;1,052;Bern;Switzerland;47.42N;8.29E
1860-05-01;11,348;0,593;Bern;Switzerland;47.42N;8.29E
1860-06-01;13,402;0,66;Bern;Switzerland;47.42N;8.29E
1860-07-01;13,406;0,645;Bern;Switzerland;47.42N;8.29E
1860-08-01;14,032;0,851;Bern;Switzerland;47.42N;8.29E
1860-09-01;11,039;0,492;Bern;Switzerland;47.42N;8.29E
1860-10-01;6,35;0,6;Bern;Switzerland;47.42N;8.29E
1860-11-01;-0,038;0,687;Bern;Switzerland;47.42N;8.29E
1860-12-01;-2,06;0,862;Bern;Switzerland;47.42N;8.29E
1861-01-01;-6,154;1,227;Bern;Switzerland;47.42N;8.29E
1861-02-01;0,799;0,881;Bern;Switzerland;47.42N;8.29E
1861-03-01;2,599;0,53;Bern;Switzerland;47.42N;8.29E
1861-04-01;5,06;0,848;Bern;Switzerland;47.42N;8.29E
1861-05-01;9,881;0,818;Bern;Switzerland;47.42N;8.29E
1861-06-01;15,198;1,831;Bern;Switzerland;47.42N;8.29E
1861-07-01;15,422;1,166;Bern;Switzerland;47.42N;8.29E
1861-08-01;17,578;0,515;Bern;Switzerland;47.42N;8.29E
1861-09-01;12,28;0,34;Bern;Switzerland;47.42N;8.29E
1861-10-01;8,613;0,56;Bern;Switzerland;47.42N;8.29E
1861-11-01;2,459;1,457;Bern;Switzerland;47.42N;8.29E
1861-12-01;-2,335;2,078;Bern;Switzerland;47.42N;8.29E
1862-01-01;-2,726;1,378;Bern;Switzerland;47.42N;8.29E
1862-02-01;-0,781;1,179;Bern;Switzerland;47.42N;8.29E
1862-03-01;4,626;0,391;Bern;Switzerland;47.42N;8.29E
1862-04-01;8,555;0,932;Bern;Switzerland;47.42N;8.29E
1862-05-01;12,773;1,591;Bern;Switzerland;47.42N;8.29E
1862-06-01;13,449;1,243;Bern;Switzerland;47.42N;8.29E
1862-07-01;16,402;1,09;Bern;Switzerland;47.42N;8.29E
1862-08-01;14,737;1,146;Bern;Switzerland;47.42N;8.29E
1862-09-01;12,494;1,085;Bern;Switzerland;47.42N;8.29E
1862-10-01;8,734;1,18;Bern;Switzerland;47.42N;8.29E
1862-11-01;2,473;0,916;Bern;Switzerland;47.42N;8.29E
1862-12-01;-1,047;1,568;Bern;Switzerland;47.42N;8.29E
1863-01-01;-0,129;2,257;Bern;Switzerland;47.42N;8.29E
1863-02-01;-0,737;3,036;Bern;Switzerland;47.42N;8.29E
1863-03-01;2,208;0,435;Bern;Switzerland;47.42N;8.29E
1863-04-01;7,274;1,453;Bern;Switzerland;47.42N;8.29E
1863-05-01;11,539;1,033;Bern;Switzerland;47.42N;8.29E
1863-06-01;14,208;1,367;Bern;Switzerland;47.42N;8.29E
1863-07-01;15,494;1,091;Bern;Switzerland;47.42N;8.29E
1863-08-01;16,941;0,934;Bern;Switzerland;47.42N;8.29E
1863-09-01;11,076;0,723;Bern;Switzerland;47.42N;8.29E
1863-10-01;8,27;0,894;Bern;Switzerland;47.42N;8.29E
1863-11-01;2,685;0,756;Bern;Switzerland;47.42N;8.29E
1863-12-01;-0,149;1,541;Bern;Switzerland;47.42N;8.29E
1864-01-01;-6,249;0,988;Bern;Switzerland;47.42N;8.29E
1864-02-01;-2,47;1,57;Bern;Switzerland;47.42N;8.29E
1864-03-01;3,001;0,904;Bern;Switzerland;47.42N;8.29E
1864-04-01;5,131;0,931;Bern;Switzerland;47.42N;8.29E
1864-05-01;10,457;0,821;Bern;Switzerland;47.42N;8.29E
1864-06-01;13,056;1,054;Bern;Switzerland;47.42N;8.29E
1864-07-01;15,457;0,867;Bern;Switzerland;47.42N;8.29E
1864-08-01;13,964;1,247;Bern;Switzerland;47.42N;8.29E
1864-09-01;11,511;1,292;Bern;Switzerland;47.42N;8.29E
1864-10-01;5,564;0,682;Bern;Switzerland;47.42N;8.29E
1864-11-01;1,421;1,212;Bern;Switzerland;47.42N;8.29E
1864-12-01;-3,906;1,993;Bern;Switzerland;47.42N;8.29E
1865-01-01;-1,563;1,534;Bern;Switzerland;47.42N;8.29E
1865-02-01;-3,924;1,346;Bern;Switzerland;47.42N;8.29E
1865-03-01;-2,482;0,809;Bern;Switzerland;47.42N;8.29E
1865-04-01;9,844;0,894;Bern;Switzerland;47.42N;8.29E
1865-05-01;13,563;1,077;Bern;Switzerland;47.42N;8.29E
1865-06-01;14,082;1,099;Bern;Switzerland;47.42N;8.29E
1865-07-01;17,544;0,839;Bern;Switzerland;47.42N;8.29E
1865-08-01;14,581;0,878;Bern;Switzerland;47.42N;8.29E
1865-09-01;14,27;0,754;Bern;Switzerland;47.42N;8.29E
1865-10-01;7,631;0,778;Bern;Switzerland;47.42N;8.29E
1865-11-01;3,48;0,984;Bern;Switzerland;47.42N;8.29E
1865-12-01;-2,215;1,656;Bern;Switzerland;47.42N;8.29E
1866-01-01;0,841;0,973;Bern;Switzerland;47.42N;8.29E
1866-02-01;2,116;1,739;Bern;Switzerland;47.42N;8.29E
1866-03-01;1,929;1,207;Bern;Switzerland;47.42N;8.29E
1866-04-01;7,211;0,727;Bern;Switzerland;47.42N;8.29E
1866-05-01;8,272;1,176;Bern;Switzerland;47.42N;8.29E
1866-06-01;15,479;0,7;Bern;Switzerland;47.42N;8.29E
1866-07-01;15,676;0,954;Bern;Switzerland;47.42N;8.29E
1866-08-01;13,427;0,949;Bern;Switzerland;47.42N;8.29E
1866-09-01;12,659;0,389;Bern;Switzerland;47.42N;8.29E
1866-10-01;6,765;0,802;Bern;Switzerland;47.42N;8.29E
1866-11-01;2,421;1,145;Bern;Switzerland;47.42N;8.29E
1866-12-01;0,937;0,875;Bern;Switzerland;47.42N;8.29E
1867-01-01;-2,357;1,41;Bern;Switzerland;47.42N;8.29E
1867-02-01;2,674;0,747;Bern;Switzerland;47.42N;8.29E
1867-03-01;2,071;0,868;Bern;Switzerland;47.42N;8.29E
1867-04-01;6,623;0,91;Bern;Switzerland;47.42N;8.29E
1867-05-01;10,864;0,312;Bern;Switzerland;47.42N;8.29E
1867-06-01;13,905;0,654;Bern;Switzerland;47.42N;8.29E
1867-07-01;14,636;0,845;Bern;Switzerland;47.42N;8.29E
1867-08-01;16,022;0,824;Bern;Switzerland;47.42N;8.29E
1867-09-01;13,076;0,682;Bern;Switzerland;47.42N;8.29E
1867-10-01;5,543;0,69;Bern;Switzerland;47.42N;8.29E
1867-11-01;0,49;1,939;Bern;Switzerland;47.42N;8.29E
1867-12-01;-3,555;2,048;Bern;Switzerland;47.42N;8.29E
1868-01-01;-3,576;0,772;Bern;Switzerland;47.42N;8.29E
1868-02-01;0,898;1,516;Bern;Switzerland;47.42N;8.29E
1868-03-01;1,092;0,806;Bern;Switzerland;47.42N;8.29E
1868-04-01;5,537;1,129;Bern;Switzerland;47.42N;8.29E
1868-05-01;15,516;1,01;Bern;Switzerland;47.42N;8.29E
1868-06-01;15,393;0,664;Bern;Switzerland;47.42N;8.29E
1868-07-01;16,56;0,525;Bern;Switzerland;47.42N;8.29E
1868-08-01;16,042;0,736;Bern;Switzerland;47.42N;8.29E
1868-09-01;13,927;0,701;Bern;Switzerland;47.42N;8.29E
1868-10-01;7,359;0,97;Bern;Switzerland;47.42N;8.29E
1868-11-01;0,216;0,946;Bern;Switzerland;47.42N;8.29E
1868-12-01;3,448;1,236;Bern;Switzerland;47.42N;8.29E
1869-01-01;-2,58;1,55;Bern;Switzerland;47.42N;8.29E
1869-02-01;3,325;1,441;Bern;Switzerland;47.42N;8.29E
1869-03-01;-0,907;1,05;Bern;Switzerland;47.42N;8.29E
1869-04-01;7,922;1,65;Bern;Switzerland;47.42N;8.29E
1869-05-01;11,739;0,942;Bern;Switzerland;47.42N;8.29E
1869-06-01;11,515;0,83;Bern;Switzerland;47.42N;8.29E
1869-07-01;17,734;0,573;Bern;Switzerland;47.42N;8.29E
1869-08-01;14,064;0,703;Bern;Switzerland;47.42N;8.29E
1869-09-01;13,167;0,506;Bern;Switzerland;47.42N;8.29E
1869-10-01;5,021;0,735;Bern;Switzerland;47.42N;8.29E
1869-11-01;2,438;0,634;Bern;Switzerland;47.42N;8.29E
1869-12-01;-2,432;1,025;Bern;Switzerland;47.42N;8.29E
1870-01-01;-2,99;0,959;Bern;Switzerland;47.42N;8.29E
1870-02-01;-3,53;1,194;Bern;Switzerland;47.42N;8.29E
1870-03-01;0,376;1,123;Bern;Switzerland;47.42N;8.29E
1870-04-01;5,971;0,77;Bern;Switzerland;47.42N;8.29E
1870-05-01;11,963;0,829;Bern;Switzerland;47.42N;8.29E
1870-06-01;14,731;0,981;Bern;Switzerland;47.42N;8.29E
1870-07-01;17,757;0,718;Bern;Switzerland;47.42N;8.29E
1870-08-01;13,437;0,508;Bern;Switzerland;47.42N;8.29E
1870-09-01;10,653;0,448;Bern;Switzerland;47.42N;8.29E
1870-10-01;6,633;0,838;Bern;Switzerland;47.42N;8.29E
1870-11-01;2,17;1,221;Bern;Switzerland;47.42N;8.29E
1870-12-01;-5,197;1,383;Bern;Switzerland;47.42N;8.29E
1871-01-01;-5,881;1,295;Bern;Switzerland;47.42N;8.29E
1871-02-01;-0,236;1,655;Bern;Switzerland;47.42N;8.29E
1871-03-01;2,932;1,143;Bern;Switzerland;47.42N;8.29E
1871-04-01;6,594;0,605;Bern;Switzerland;47.42N;8.29E
1871-05-01;9,503;0,674;Bern;Switzerland;47.42N;8.29E
1871-06-01;10,879;0,364;Bern;Switzerland;47.42N;8.29E
1871-07-01;16,405;0,359;Bern;Switzerland;47.42N;8.29E
1871-08-01;15,909;0,417;Bern;Switzerland;47.42N;8.29E
1871-09-01;13,978;0,374;Bern;Switzerland;47.42N;8.29E
1871-10-01;5,233;0,572;Bern;Switzerland;47.42N;8.29E
1871-11-01;-0,691;0,831;Bern;Switzerland;47.42N;8.29E
1871-12-01;-6,604;1,435;Bern;Switzerland;47.42N;8.29E
1872-01-01;-1,4;2,13;Bern;Switzerland;47.42N;8.29E
1872-02-01;-0,117;1,158;Bern;Switzerland;47.42N;8.29E
1872-03-01;3,333;0,64;Bern;Switzerland;47.42N;8.29E
1872-04-01;7,09;1,553;Bern;Switzerland;47.42N;8.29E
1872-05-01;9,815;0,68;Bern;Switzerland;47.42N;8.29E
1872-06-01;13,549;0,823;Bern;Switzerland;47.42N;8.29E
1872-07-01;16,791;0,903;Bern;Switzerland;47.42N;8.29E
1872-08-01;14,22;0,984;Bern;Switzerland;47.42N;8.29E
1872-09-01;12,951;0,495;Bern;Switzerland;47.42N;8.29E
1872-10-01;7,791;0,579;Bern;Switzerland;47.42N;8.29E
1872-11-01;4,18;1,072;Bern;Switzerland;47.42N;8.29E
1872-12-01;1,105;1,991;Bern;Switzerland;47.42N;8.29E
1873-01-01;-0,225;1,174;Bern;Switzerland;47.42N;8.29E
1873-02-01;-1,499;1,403;Bern;Switzerland;47.42N;8.29E
1873-03-01;4,236;0,759;Bern;Switzerland;47.42N;8.29E
1873-04-01;4,975;1,254;Bern;Switzerland;47.42N;8.29E
1873-05-01;8,386;0,938;Bern;Switzerland;47.42N;8.29E
1873-06-01;13,975;0,632;Bern;Switzerland;47.42N;8.29E
1873-07-01;17,658;0,548;Bern;Switzerland;47.42N;8.29E
1873-08-01;16,647;0,34;Bern;Switzerland;47.42N;8.29E
1873-09-01;11,26;0,928;Bern;Switzerland;47.42N;8.29E
1873-10-01;7,91;0,58;Bern;Switzerland;47.42N;8.29E
1873-11-01;2,589;0,447;Bern;Switzerland;47.42N;8.29E
1873-12-01;-1,579;0,836;Bern;Switzerland;47.42N;8.29E
1874-01-01;-1,394;1,303;Bern;Switzerland;47.42N;8.29E
1874-02-01;-1,733;0,749;Bern;Switzerland;47.42N;8.29E
1874-03-01;1,714;1,258;Bern;Switzerland;47.42N;8.29E
1874-04-01;7,735;0,46;Bern;Switzerland;47.42N;8.29E
1874-05-01;7,357;0,637;Bern;Switzerland;47.42N;8.29E
1874-06-01;14,412;1,042;Bern;Switzerland;47.42N;8.29E
1874-07-01;18,221;0,648;Bern;Switzerland;47.42N;8.29E
1874-08-01;13,9;0,416;Bern;Switzerland;47.42N;8.29E
1874-09-01;13,45;0,455;Bern;Switzerland;47.42N;8.29E
1874-10-01;7,14;1,18;Bern;Switzerland;47.42N;8.29E
1874-11-01;-0,25;1,013;Bern;Switzerland;47.42N;8.29E
1874-12-01;-3,447;0,832;Bern;Switzerland;47.42N;8.29E
1875-01-01;-0,113;0,742;Bern;Switzerland;47.42N;8.29E
1875-02-01;-4,716;0,545;Bern;Switzerland;47.42N;8.29E
1875-03-01;0,062;0,711;Bern;Switzerland;47.42N;8.29E
1875-04-01;6,086;0,669;Bern;Switzerland;47.42N;8.29E
1875-05-01;12,677;0,49;Bern;Switzerland;47.42N;8.29E
1875-06-01;14,878;0,857;Bern;Switzerland;47.42N;8.29E
1875-07-01;14,854;0,581;Bern;Switzerland;47.42N;8.29E
1875-08-01;16,657;0,465;Bern;Switzerland;47.42N;8.29E
1875-09-01;13,121;0,296;Bern;Switzerland;47.42N;8.29E
1875-10-01;5,929;0,356;Bern;Switzerland;47.42N;8.29E
1875-11-01;1,64;1,025;Bern;Switzerland;47.42N;8.29E
1875-12-01;-3,996;0,549;Bern;Switzerland;47.42N;8.29E
1876-01-01;-3,993;0,878;Bern;Switzerland;47.42N;8.29E
1876-02-01;-0,112;0,886;Bern;Switzerland;47.42N;8.29E
1876-03-01;2,416;1,582;Bern;Switzerland;47.42N;8.29E
1876-04-01;6,244;0,856;Bern;Switzerland;47.42N;8.29E
1876-05-01;7,768;0,863;Bern;Switzerland;47.42N;8.29E
1876-06-01;13,974;0,656;Bern;Switzerland;47.42N;8.29E
